n, T, pr, stat, Scenario, Region, Label, Mask, Season, Year,
4161,4.5,10,25th percentile,rcp85,Alaska/NW Canada, ALA, land,BW,2065,
4162,5.1,17,median,rcp85,Alaska/NW Canada, ALA, land,BW,2065,
4163,6.3,21,75th percentile,rcp85,Alaska/NW Canada, ALA, land,BW,2065,
4164,8.8,37,Max,rcp85,Alaska/NW Canada, ALA, land,BW,2065,
4165,5.3,12,Min,rcp85,Alaska/NW Canada, ALA, land,BW,2100,
4166,7.7,22,25th percentile,rcp85,Alaska/NW Canada, ALA, land,BW,2100,
4167,9.3,33,median,rcp85,Alaska/NW Canada, ALA, land,BW,2100,
4168,11.8,43,75th percentile,rcp85,Alaska/NW Canada, ALA, land,BW,2100,
4169,14.8,73,Max,rcp85,Alaska/NW Canada, ALA, land,BW,2100,
4170,0.2,-1,Min,rcp85,Alaska/NW Canada, ALA, land,BS,2035,
4171,0.8,3,25th percentile,rcp85,Alaska/NW Canada, ALA, land,BS,2035,
4172,1.2,6,median,rcp85,Alaska/NW Canada, ALA, land,BS,2035,
4173,1.5,7,75th percentile,rcp85,Alaska/NW Canada, ALA, land,BS,2035,
4174,2.6,16,Max,rcp85,Alaska/NW Canada, ALA, land,BS,2035,
4175,0.9,4,Min,rcp85,Alaska/NW Canada, ALA, land,BS,2065,
4176,2.0,10,25th percentile,rcp85,Alaska/NW Canada, ALA, land,BS,2065,
4177,2.7,13,median,rcp85,Alaska/NW Canada, ALA, land,BS,2065,
4178,3.4,14,75th percentile,rcp85,Alaska/NW Canada, ALA, land,BS,2065,
4179,5.4,32,Max,rcp85,Alaska/NW Canada, ALA, land,BS,2065,
4180,2.3,10,Min,rcp85,Alaska/NW Canada, ALA, land,BS,2100,
4181,3.8,17,25th percentile,rcp85,Alaska/NW Canada, ALA, land,BS,2100,
4182,4.9,23,median,rcp85,Alaska/NW Canada, ALA, land,BS,2100,
4183,6.0,27,75th percentile,rcp85,Alaska/NW Canada, ALA, land,BS,2100,
4184,8.3,47,Max,rcp85,Alaska/NW Canada, ALA, land,BS,2100,
4185,0.6,1,Min,rcp85,North Asia, NAS, land,Annual,2035,
4186,1.2,5,25th percentile,rcp85,North Asia, NAS, land,Annual,2035,
4187,1.5,5,median,rcp85,North Asia, NAS, land,Annual,2035,
4188,2.0,8,75th percentile,rcp85,North Asia, NAS, land,Annual,2035,
4189,3.3,17,Max,rcp85,North Asia, NAS, land,Annual,2035,
4190,1.9,6,Min,rcp85,North Asia, NAS, land,Annual,2065,
4191,2.8,9,25th percentile,rcp85,North Asia, NAS, land,Annual,2065,
4192,3.6,12,median,rcp85,North Asia, NAS, land,Annual,2065,
4193,4.2,15,75th percentile,rcp85,North Asia, NAS, land,Annual,2065,
4194,6.1,32,Max,rcp85,North Asia, NAS, land,Annual,2065,
4195,3.9,11,Min,rcp85,North Asia, NAS, land,Annual,2100,
4196,5.2,19,25th percentile,rcp85,North Asia, NAS, land,Annual,2100,
4197,6.5,22,median,rcp85,North Asia, NAS, land,Annual,2100,
4198,7.6,26,75th percentile,rcp85,North Asia, NAS, land,Annual,2100,
4199,9.8,50,Max,rcp85,North Asia, NAS, land,Annual,2100,
4200,0.6,1,Min,rcp85,North Asia, NAS, land,BW,2035,
4201,1.3,6,25th percentile,rcp85,North Asia, NAS, land,BW,2035,
4202,1.9,8,median,rcp85,North Asia, NAS, land,BW,2035,
4203,2.2,11,75th percentile,rcp85,North Asia, NAS, land,BW,2035,
4204,4.0,23,Max,rcp85,North Asia, NAS, land,BW,2035,
4205,2.4,8,Min,rcp85,North Asia, NAS, land,BW,2065,
4206,3.5,14,25th percentile,rcp85,North Asia, NAS, land,BW,2065,
4207,4.1,19,median,rcp85,North Asia, NAS, land,BW,2065,
4208,5.2,24,75th percentile,rcp85,North Asia, NAS, land,BW,2065,
4209,7.9,45,Max,rcp85,North Asia, NAS, land,BW,2065,
4210,4.7,18,Min,rcp85,North Asia, NAS, land,BW,2100,
4211,6.9,28,25th percentile,rcp85,North Asia, NAS, land,BW,2100,
4212,7.9,33,median,rcp85,North Asia, NAS, land,BW,2100,
4213,9.6,46,75th percentile,rcp85,North Asia, NAS, land,BW,2100,
4214,12.4,74,Max,rcp85,North Asia, NAS, land,BW,2100,
4215,0.4,-1,Min,rcp85,North Asia, NAS, land,BS,2035,
4216,0.9,3,25th percentile,rcp85,North Asia, NAS, land,BS,2035,
4217,1.2,5,median,rcp85,North Asia, NAS, land,BS,2035,
4218,1.5,6,75th percentile,rcp85,North Asia, NAS, land,BS,2035,
4219,2.9,14,Max,rcp85,North Asia, NAS, land,BS,2035,
4220,1.3,1,Min,rcp85,North Asia, NAS, land,BS,2065,
4221,2.0,6,25th percentile,rcp85,North Asia, NAS, land,BS,2065,
4222,2.9,9,median,rcp85,North Asia, NAS, land,BS,2065,
4223,3.8,12,75th percentile,rcp85,North Asia, NAS, land,BS,2065,
4224,5.3,26,Max,rcp85,North Asia, NAS, land,BS,2065,
4225,2.6,0,Min,rcp85,North Asia, NAS, land,BS,2100,
4226,4.1,9,25th percentile,rcp85,North Asia, NAS, land,BS,2100,
4227,5.1,14,median,rcp85,North Asia, NAS, land,BS,2100,
4228,7.0,19,75th percentile,rcp85,North Asia, NAS, land,BS,2100,
4229,8.3,37,Max,rcp85,North Asia, NAS, land,BS,2100,
4230,0.3,-4,Min,rcp85,North Indian Ocean, SAS, sea,Annual,2035,
4231,0.6,2,25th percentile,rcp85,North Indian Ocean, SAS, sea,Annual,2035,
4232,0.7,3,median,rcp85,North Indian Ocean, SAS, sea,Annual,2035,
4233,0.8,5,75th percentile,rcp85,North Indian Ocean, SAS, sea,Annual,2035,
4234,1.0,16,Max,rcp85,North Indian Ocean, SAS, sea,Annual,2035,
4235,1.0,-5,Min,rcp85,North Indian Ocean, SAS, sea,Annual,2065,
4236,1.5,3,25th percentile,rcp85,North Indian Ocean, SAS, sea,Annual,2065,
4237,1.6,7,median,rcp85,North Indian Ocean, SAS, sea,Annual,2065,
4238,2.0,14,75th percentile,rcp85,North Indian Ocean, SAS, sea,Annual,2065,
4239,2.4,29,Max,rcp85,North Indian Ocean, SAS, sea,Annual,2065,
4240,2.1,-9,Min,rcp85,North Indian Ocean, SAS, sea,Annual,2100,
4241,2.7,8,25th percentile,rcp85,North Indian Ocean, SAS, sea,Annual,2100,
4242,3.0,18,median,rcp85,North Indian Ocean, SAS, sea,Annual,2100,
4243,3.8,23,75th percentile,rcp85,North Indian Ocean, SAS, sea,Annual,2100,
4244,4.3,56,Max,rcp85,North Indian Ocean, SAS, sea,Annual,2100,
4245,0.3,-10,Min,rcp85,North Indian Ocean, SAS, sea,BW,2035,
4246,0.6,0,25th percentile,rcp85,North Indian Ocean, SAS, sea,BW,2035,
4247,0.7,5,median,rcp85,North Indian Ocean, SAS, sea,BW,2035,
4248,0.8,8,75th percentile,rcp85,North Indian Ocean, SAS, sea,BW,2035,
4249,1.0,22,Max,rcp85,North Indian Ocean, SAS, sea,BW,2035,
4250,0.9,-18,Min,rcp85,North Indian Ocean, SAS, sea,BW,2065,
4251,1.5,3,25th percentile,rcp85,North Indian Ocean, SAS, sea,BW,2065,
4252,1.6,13,median,rcp85,North Indian Ocean, SAS, sea,BW,2065,
4253,2.0,21,75th percentile,rcp85,North Indian Ocean, SAS, sea,BW,2065,
4254,2.5,44,Max,rcp85,North Indian Ocean, SAS, sea,BW,2065,
4255,2.1,-7,Min,rcp85,North Indian Ocean, SAS, sea,BW,2100,
4256,2.7,9,25th percentile,rcp85,North Indian Ocean, SAS, sea,BW,2100,
4257,3.0,19,median,rcp85,North Indian Ocean, SAS, sea,BW,2100,
4258,3.9,34,75th percentile,rcp85,North Indian Ocean, SAS, sea,BW,2100,
4259,4.5,65,Max,rcp85,North Indian Ocean, SAS, sea,BW,2100,
4260,0.3,-10,Min,rcp85,North Indian Ocean, SAS, sea,BS,2035,
4261,0.6,0,25th percentile,rcp85,North Indian Ocean, SAS, sea,BS,2035,
4262,0.7,3,median,rcp85,North Indian Ocean, SAS, sea,BS,2035,
4263,0.8,5,75th percentile,rcp85,North Indian Ocean, SAS, sea,BS,2035,
4264,1.1,10,Max,rcp85,North Indian Ocean, SAS, sea,BS,2035,
4265,1.0,-7,Min,rcp85,North Indian Ocean, SAS, sea,BS,2065,
4266,1.5,3,25th percentile,rcp85,North Indian Ocean, SAS, sea,BS,2065,
4267,1.6,6,median,rcp85,North Indian Ocean, SAS, sea,BS,2065,
4268,2.0,11,75th percentile,rcp85,North Indian Ocean, SAS, sea,BS,2065,
4269,2.4,29,Max,rcp85,North Indian Ocean, SAS, sea,BS,2065,
4270,1.9,-14,Min,rcp85,North Indian Ocean, SAS, sea,BS,2100,
4271,2.7,7,25th percentile,rcp85,North Indian Ocean, SAS, sea,BS,2100,
4272,3.0,14,median,rcp85,North Indian Ocean, SAS, sea,BS,2100,
4273,3.6,20,75th percentile,rcp85,North Indian Ocean, SAS, sea,BS,2100,
4274,4.3,52,Max,rcp85,North Indian Ocean, SAS, sea,BS,2100,
4275,0.5,-14,Min,rcp85,Northeast Brazil, NEB, land,Annual,2035,
4276,0.8,-6,25th percentile,rcp85,Northeast Brazil, NEB, land,Annual,2035,
4277,1.0,0,median,rcp85,Northeast Brazil, NEB, land,Annual,2035,
4278,1.1,2,75th percentile,rcp85,Northeast Brazil, NEB, land,Annual,2035,
4279,1.5,7,Max,rcp85,Northeast Brazil, NEB, land,Annual,2035,
4280,1.3,-16,Min,rcp85,Northeast Brazil, NEB, land,Annual,2065,
4281,1.9,-10,25th percentile,rcp85,Northeast Brazil, NEB, land,Annual,2065,
4282,2.2,-2,median,rcp85,Northeast Brazil, NEB, land,Annual,2065,
4283,2.6,1,75th percentile,rcp85,Northeast Brazil, NEB, land,Annual,2065,
4284,3.1,38,Max,rcp85,Northeast Brazil, NEB, land,Annual,2065,
4285,2.5,-31,Min,rcp85,Northeast Brazil, NEB, land,Annual,2100,
4286,3.5,-14,25th percentile,rcp85,Northeast Brazil, NEB, land,Annual,2100,
4287,4.1,-6,median,rcp85,Northeast Brazil, NEB, land,Annual,2100,
4288,4.8,6,75th percentile,rcp85,Northeast Brazil, NEB, land,Annual,2100,
4289,5.6,45,Max,rcp85,Northeast Brazil, NEB, land,Annual,2100,
4290,0.5,-13,Min,rcp85,Northeast Brazil, NEB, land,BW,2035,
4291,0.7,-6,25th percentile,rcp85,Northeast Brazil, NEB, land,BW,2035,
4292,0.9,-1,median,rcp85,Northeast Brazil, NEB, land,BW,2035,
4293,1.1,3,75th percentile,rcp85,Northeast Brazil, NEB, land,BW,2035,
4294,1.5,9,Max,rcp85,Northeast Brazil, NEB, land,BW,2035,
4295,1.2,-16,Min,rcp85,Northeast Brazil, NEB, land,BW,2065,
4296,1.8,-9,25th percentile,rcp85,Northeast Brazil, NEB, land,BW,2065,
4297,2.1,0,median,rcp85,Northeast Brazil, NEB, land,BW,2065,
4298,2.4,4,75th percentile,rcp85,Northeast Brazil, NEB, land,BW,2065,
4299,3.2,39,Max,rcp85,Northeast Brazil, NEB, land,BW,2065,
4300,2.1,-29,Min,rcp85,Northeast Brazil, NEB, land,BW,2100,
4301,3.4,-11,25th percentile,rcp85,Northeast Brazil, NEB, land,BW,2100,
4302,3.8,-4,median,rcp85,Northeast Brazil, NEB, land,BW,2100,
4303,4.6,5,75th percentile,rcp85,Northeast Brazil, NEB, land,BW,2100,
4304,5.6,48,Max,rcp85,Northeast Brazil, NEB, land,BW,2100,
4305,0.4,-22,Min,rcp85,Northeast Brazil, NEB, land,BS,2035,
4306,0.7,-10,25th percentile,rcp85,Northeast Brazil, NEB, land,BS,2035,
4307,0.9,-4,median,rcp85,Northeast Brazil, NEB, land,BS,2035,
4308,1.1,1,75th percentile,rcp85,Northeast Brazil, NEB, land,BS,2035,
4309,1.3,17,Max,rcp85,Northeast Brazil, NEB, land,BS,2035,
4310,1.2,-24,Min,rcp85,Northeast Brazil, NEB, land,BS,2065,
4311,1.8,-13,25th percentile,rcp85,Northeast Brazil, NEB, land,BS,2065,
4312,2.2,-8,median,rcp85,Northeast Brazil, NEB, land,BS,2065,
4313,2.5,-3,75th percentile,rcp85,Northeast Brazil, NEB, land,BS,2065,
4314,3.1,32,Max,rcp85,Northeast Brazil, NEB, land,BS,2065,
4315,2.6,-41,Min,rcp85,Northeast Brazil, NEB, land,BS,2100,
4316,3.6,-25,25th percentile,rcp85,Northeast Brazil, NEB, land,BS,2100,
4317,4.1,-18,median,rcp85,Northeast Brazil, NEB, land,BS,2100,
4318,4.8,-5,75th percentile,rcp85,Northeast Brazil, NEB, land,BS,2100,
4319,5.7,37,Max,rcp85,Northeast Brazil, NEB, land,BS,2100,
4320,0.5,-12,Min,rcp85,South America: Amazon, AMZ, land,Annual,2035,
4321,0.8,-3,25th percentile,rcp85,South America: Amazon, AMZ, land,Annual,2035,
4322,1.1,-1,median,rcp85,South America: Amazon, AMZ, land,Annual,2035,
4323,1.2,1,75th percentile,rcp85,South America: Amazon, AMZ, land,Annual,2035,
4324,1.9,4,Max,rcp85,South America: Amazon, AMZ, land,Annual,2035,
4325,1.4,-23,Min,rcp85,South America: Amazon, AMZ, land,Annual,2065,
4326,2.0,-5,25th percentile,rcp85,South America: Amazon, AMZ, land,Annual,2065,
4327,2.5,-1,median,rcp85,South America: Amazon, AMZ, land,Annual,2065,
4328,2.8,2,75th percentile,rcp85,South America: Amazon, AMZ, land,Annual,2065,
4329,4.1,8,Max,rcp85,South America: Amazon, AMZ, land,Annual,2065,
4330,2.4,-33,Min,rcp85,South America: Amazon, AMZ, land,Annual,2100,
4331,3.7,-11,25th percentile,rcp85,South America: Amazon, AMZ, land,Annual,2100,
4332,4.3,-2,median,rcp85,South America: Amazon, AMZ, land,Annual,2100,
4333,5.7,1,75th percentile,rcp85,South America: Amazon, AMZ, land,Annual,2100,
4334,7.0,14,Max,rcp85,South America: Amazon, AMZ, land,Annual,2100,
4335,0.5,-12,Min,rcp85,South America: Amazon, AMZ, land,BW,2035,
4336,0.8,-4,25th percentile,rcp85,South America: Amazon, AMZ, land,BW,2035,
4337,0.9,-1,median,rcp85,South America: Amazon, AMZ, land,BW,2035,
4338,1.1,1,75th percentile,rcp85,South America: Amazon, AMZ, land,BW,2035,
4339,1.8,5,Max,rcp85,South America: Amazon, AMZ, land,BW,2035,
4340,1.3,-20,Min,rcp85,South America: Amazon, AMZ, land,BW,2065,
4341,1.9,-6,25th percentile,rcp85,South America: Amazon, AMZ, land,BW,2065,
4342,2.3,-1,median,rcp85,South America: Amazon, AMZ, land,BW,2065,
4343,2.8,2,75th percentile,rcp85,South America: Amazon, AMZ, land,BW,2065,
4344,3.9,7,Max,rcp85,South America: Amazon, AMZ, land,BW,2065,
4345,1.9,-26,Min,rcp85,South America: Amazon, AMZ, land,BW,2100,
4346,3.5,-11,25th percentile,rcp85,South America: Amazon, AMZ, land,BW,2100,
4347,4.3,-3,median,rcp85,South America: Amazon, AMZ, land,BW,2100,
4348,5.3,3,75th percentile,rcp85,South America: Amazon, AMZ, land,BW,2100,
4349,6.3,16,Max,rcp85,South America: Amazon, AMZ, land,BW,2100,
4350,0.5,-17,Min,rcp85,South America: Amazon, AMZ, land,BS,2035,
4351,0.8,-3,25th percentile,rcp85,South America: Amazon, AMZ, land,BS,2035,
4352,1.0,-1,median,rcp85,South America: Amazon, AMZ, land,BS,2035,
4353,1.2,1,75th percentile,rcp85,South America: Amazon, AMZ, land,BS,2035,
4354,2.1,6,Max,rcp85,South America: Amazon, AMZ, land,BS,2035,
4355,1.5,-28,Min,rcp85,South America: Amazon, AMZ, land,BS,2065,
4356,2.1,-6,25th percentile,rcp85,South America: Amazon, AMZ, land,BS,2065,
4357,2.6,-2,median,rcp85,South America: Amazon, AMZ, land,BS,2065,
4358,2.9,2,75th percentile,rcp85,South America: Amazon, AMZ, land,BS,2065,
4359,4.2,13,Max,rcp85,South America: Amazon, AMZ, land,BS,2065,
4360,3.0,-44,Min,rcp85,South America: Amazon, AMZ, land,BS,2100,
4361,3.8,-11,25th percentile,rcp85,South America: Amazon, AMZ, land,BS,2100,
4362,4.7,-5,median,rcp85,South America: Amazon, AMZ, land,BS,2100,
4363,5.7,1,75th percentile,rcp85,South America: Amazon, AMZ, land,BS,2100,
4364,7.6,12,Max,rcp85,South America: Amazon, AMZ, land,BS,2100,
4365,0.4,-2,Min,rcp85,South Asia, SAS, land,Annual,2035,
4366,0.8,1,25th percentile,rcp85,South Asia, SAS, land,Annual,2035,
4367,0.9,3,median,rcp85,South Asia, SAS, land,Annual,2035,
4368,1.0,5,75th percentile,rcp85,South Asia, SAS, land,Annual,2035,
4369,1.4,11,Max,rcp85,South Asia, SAS, land,Annual,2035,
4370,1.5,0,Min,rcp85,South Asia, SAS, land,Annual,2065,
4371,2.0,6,25th percentile,rcp85,South Asia, SAS, land,Annual,2065,
4372,2.2,8,median,rcp85,South Asia, SAS, land,Annual,2065,
4373,2.6,11,75th percentile,rcp85,South Asia, SAS, land,Annual,2065,
4374,3.1,17,Max,rcp85,South Asia, SAS, land,Annual,2065,
4375,3.1,-7,Min,rcp85,South Asia, SAS, land,Annual,2100,
4376,3.7,11,25th percentile,rcp85,South Asia, SAS, land,Annual,2100,
4377,4.1,18,median,rcp85,South Asia, SAS, land,Annual,2100,
4378,5.2,21,75th percentile,rcp85,South Asia, SAS, land,Annual,2100,
4379,6.0,45,Max,rcp85,South Asia, SAS, land,Annual,2100,
4380,0.3,-13,Min,rcp85,South Asia, SAS, land,BW,2035,
4381,0.8,-2,25th percentile,rcp85,South Asia, SAS, land,BW,2035,
4382,1.0,1,median,rcp85,South Asia, SAS, land,BW,2035,
4383,1.2,6,75th percentile,rcp85,South Asia, SAS, land,BW,2035,
4384,1.6,20,Max,rcp85,South Asia, SAS, land,BW,2035,
4385,1.5,-16,Min,rcp85,South Asia, SAS, land,BW,2065,
4386,2.2,-4,25th percentile,rcp85,South Asia, SAS, land,BW,2065,
4387,2.6,4,median,rcp85,South Asia, SAS, land,BW,2065,
4388,3.0,10,75th percentile,rcp85,South Asia, SAS, land,BW,2065,
4389,3.7,23,Max,rcp85,South Asia, SAS, land,BW,2065,
4390,3.5,-17,Min,rcp85,South Asia, SAS, land,BW,2100,
4391,4.1,-1,25th percentile,rcp85,South Asia, SAS, land,BW,2100,
4392,4.6,12,median,rcp85,South Asia, SAS, land,BW,2100,
4393,5.7,21,75th percentile,rcp85,South Asia, SAS, land,BW,2100,
4394,7.1,42,Max,rcp85,South Asia, SAS, land,BW,2100,
4395,0.3,-3,Min,rcp85,South Asia, SAS, land,BS,2035,
4396,0.6,1,25th percentile,rcp85,South Asia, SAS, land,BS,2035,
4397,0.8,3,median,rcp85,South Asia, SAS, land,BS,2035,
4398,1.0,5,75th percentile,rcp85,South Asia, SAS, land,BS,2035,
4399,1.3,16,Max,rcp85,South Asia, SAS, land,BS,2035,
4400,1.2,-1,Min,rcp85,South Asia, SAS, land,BS,2065,
4401,1.7,7,25th percentile,rcp85,South Asia, SAS, land,BS,2065,
4402,2.0,10,median,rcp85,South Asia, SAS, land,BS,2065,
4403,2.3,13,75th percentile,rcp85,South Asia, SAS, land,BS,2065,
4404,3.3,27,Max,rcp85,South Asia, SAS, land,BS,2065,
4405,1.3,-9,Min,rcp85,South Asia, SAS, land,BS,2100,
4406,3.0,13,25th percentile,rcp85,South Asia, SAS, land,BS,2100,
4407,3.7,17,median,rcp85,South Asia, SAS, land,BS,2100,
4408,4.6,23,75th percentile,rcp85,South Asia, SAS, land,BS,2100,
4409,5.6,57,Max,rcp85,South Asia, SAS, land,BS,2100,
4410,0.4,-17,Min,rcp85,South Australia/New Zealand, SAU, land,Annual,2035,
4411,0.7,-5,25th percentile,rcp85,South Australia/New Zealand, SAU, land,Annual,2035,
4412,0.8,-1,median,rcp85,South Australia/New Zealand, SAU, land,Annual,2035,
4413,0.9,1,75th percentile,rcp85,South Australia/New Zealand, SAU, land,Annual,2035,
4414,1.1,6,Max,rcp85,South Australia/New Zealand, SAU, land,Annual,2035,
4415,1.4,-22,Min,rcp85,South Australia/New Zealand, SAU, land,Annual,2065,
4416,1.6,-6,25th percentile,rcp85,South Australia/New Zealand, SAU, land,Annual,2065,
4417,1.9,-1,median,rcp85,South Australia/New Zealand, SAU, land,Annual,2065,
4418,2.2,2,75th percentile,rcp85,South Australia/New Zealand, SAU, land,Annual,2065,
4419,2.5,6,Max,rcp85,South Australia/New Zealand, SAU, land,Annual,2065,
4420,2.6,-33,Min,rcp85,South Australia/New Zealand, SAU, land,Annual,2100,
4421,3.0,-11,25th percentile,rcp85,South Australia/New Zealand, SAU, land,Annual,2100,
4422,3.9,-3,median,rcp85,South Australia/New Zealand, SAU, land,Annual,2100,
4423,4.1,2,75th percentile,rcp85,South Australia/New Zealand, SAU, land,Annual,2100,
4424,5.0,15,Max,rcp85,South Australia/New Zealand, SAU, land,Annual,2100,
4425,0.2,-17,Min,rcp85,South Australia/New Zealand, SAU, land,BW,2035,
4426,0.7,-5,25th percentile,rcp85,South Australia/New Zealand, SAU, land,BW,2035,
4427,0.9,-1,median,rcp85,South Australia/New Zealand, SAU, land,BW,2035,
4428,1.1,3,75th percentile,rcp85,South Australia/New Zealand, SAU, land,BW,2035,
4429,1.5,7,Max,rcp85,South Australia/New Zealand, SAU, land,BW,2035,
4430,1.3,-24,Min,rcp85,South Australia/New Zealand, SAU, land,BW,2065,
4431,1.7,-5,25th percentile,rcp85,South Australia/New Zealand, SAU, land,BW,2065,
4432,2.1,0,median,rcp85,South Australia/New Zealand, SAU, land,BW,2065,
4433,2.3,4,75th percentile,rcp85,South Australia/New Zealand, SAU, land,BW,2065,
4434,3.0,8,Max,rcp85,South Australia/New Zealand, SAU, land,BW,2065,
4435,2.6,-30,Min,rcp85,South Australia/New Zealand, SAU, land,BW,2100,
4436,3.0,-8,25th percentile,rcp85,South Australia/New Zealand, SAU, land,BW,2100,
4437,3.8,-1,median,rcp85,South Australia/New Zealand, SAU, land,BW,2100,
4438,4.3,3,75th percentile,rcp85,South Australia/New Zealand, SAU, land,BW,2100,
4439,5.9,21,Max,rcp85,South Australia/New Zealand, SAU, land,BW,2100,
4440,0.3,-19,Min,rcp85,South Australia/New Zealand, SAU, land,BS,2035,
4441,0.6,-4,25th percentile,rcp85,South Australia/New Zealand, SAU, land,BS,2035,
4442,0.7,-2,median,rcp85,South Australia/New Zealand, SAU, land,BS,2035,
4443,0.9,1,75th percentile,rcp85,South Australia/New Zealand, SAU, land,BS,2035,
4444,1.1,4,Max,rcp85,South Australia/New Zealand, SAU, land,BS,2035,
4445,1.2,-25,Min,rcp85,South Australia/New Zealand, SAU, land,BS,2065,
4446,1.5,-9,25th percentile,rcp85,South Australia/New Zealand, SAU, land,BS,2065,
4447,1.7,-2,median,rcp85,South Australia/New Zealand, SAU, land,BS,2065,
4448,1.9,2,75th percentile,rcp85,South Australia/New Zealand, SAU, land,BS,2065,
4449,2.1,8,Max,rcp85,South Australia/New Zealand, SAU, land,BS,2065,
4450,2.2,-39,Min,rcp85,South Australia/New Zealand, SAU, land,BS,2100,
4451,2.8,-18,25th percentile,rcp85,South Australia/New Zealand, SAU, land,BS,2100,
4452,3.4,-7,median,rcp85,South Australia/New Zealand, SAU, land,BS,2100,
4453,3.8,4,75th percentile,rcp85,South Australia/New Zealand, SAU, land,BS,2100,
4454,4.3,10,Max,rcp85,South Australia/New Zealand, SAU, land,BS,2100,
4455,0.3,-4,Min,rcp85,Southeast Asia (land), SEA, land,Annual,2035,
4456,0.6,0,25th percentile,rcp85,Southeast Asia (land), SEA, land,Annual,2035,
4457,0.8,1,median,rcp85,Southeast Asia (land), SEA, land,Annual,2035,
4458,0.9,3,75th percentile,rcp85,Southeast Asia (land), SEA, land,Annual,2035,
4459,1.2,8,Max,rcp85,Southeast Asia (land), SEA, land,Annual,2035,
4460,1.1,-3,Min,rcp85,Southeast Asia (land), SEA, land,Annual,2065,
4461,1.6,0,25th percentile,rcp85,Southeast Asia (land), SEA, land,Annual,2065,
4462,1.7,5,median,rcp85,Southeast Asia (land), SEA, land,Annual,2065,
4463,2.2,10,75th percentile,rcp85,Southeast Asia (land), SEA, land,Annual,2065,
4464,2.7,17,Max,rcp85,Southeast Asia (land), SEA, land,Annual,2065,
4465,2.1,-7,Min,rcp85,Southeast Asia (land), SEA, land,Annual,2100,
4466,3.0,0,25th percentile,rcp85,Southeast Asia (land), SEA, land,Annual,2100,
4467,3.2,8,median,rcp85,Southeast Asia (land), SEA, land,Annual,2100,
4468,4.4,19,75th percentile,rcp85,Southeast Asia (land), SEA, land,Annual,2100,
4469,4.9,29,Max,rcp85,Southeast Asia (land), SEA, land,Annual,2100,
4470,0.3,-6,Min,rcp85,Southeast Asia (land), SEA, land,BW,2035,
4471,0.6,0,25th percentile,rcp85,Southeast Asia (land), SEA, land,BW,2035,
4472,0.7,2,median,rcp85,Southeast Asia (land), SEA, land,BW,2035,
4473,0.9,4,75th percentile,rcp85,Southeast Asia (land), SEA, land,BW,2035,
4474,1.2,10,Max,rcp85,Southeast Asia (land), SEA, land,BW,2035,
4475,1.1,-3,Min,rcp85,Southeast Asia (land), SEA, land,BW,2065,
4476,1.5,1,25th percentile,rcp85,Southeast Asia (land), SEA, land,BW,2065,
4477,1.8,5,median,rcp85,Southeast Asia (land), SEA, land,BW,2065,
4478,2.2,10,75th percentile,rcp85,Southeast Asia (land), SEA, land,BW,2065,
4479,2.7,19,Max,rcp85,Southeast Asia (land), SEA, land,BW,2065,
4480,2.1,-8,Min,rcp85,Southeast Asia (land), SEA, land,BW,2100,
4481,2.9,2,25th percentile,rcp85,Southeast Asia (land), SEA, land,BW,2100,
4482,3.2,8,median,rcp85,Southeast Asia (land), SEA, land,BW,2100,
